well_id,sord_id,Fluid,Well Type,Lateral Length m,Proppant tons,Fluid Pumped m3,Frac Stages,"Frac Spacing, m",Proppant tons / 100 m,Fluid Pumped m3 / 100 m,Gas Cum 90 days,Gas Cum 180 days,Gas Cum 365 days,Gas Cum 365 / 100 m
03/09-04-082-19W6/0,1W60821904090300,Gas,Horizontal,1937.91,1154.922,8882.15,18,107.6616666667,59.5962660805,458.3365584573,719305.735513595,1353454.91117251,2372880.30084152,122445.33032192
00/05-32-080-16W6/0,1W60801632050000,Gas,Horizontal,1076.5,1250,1576.28,10,107.65,116.1170459824,146.4263817928,297471.769470752,515125.983830645,882602.192946428,81988.1275379868
00/12-12-080-18W6/0,1W60801812120000,Gas,Horizontal,1288.2,1260,6304.45,12,107.35,97.8108989287,489.3999378978,617704.851767181,1006698.89865854,1626671.25139378,126274.743936794
03/05-15-081-21W6/0,1W60812115050300,Gas,Horizontal,1717.3,974,12242.7,16,107.33125,56.7169393816,712.9039771735,255929.111844262,432797.95489071,707122.123104838,41176.3886976555
00/13-19-079-14W6/0,1W60791419130000,Gas,Horizontal,1496.5,854,4657.5,14,106.8928571429,57.0664884731,311.2261944537,774444.572455516,1547937.3575,2741179.07153226,183172.674342283
02/C-087-A/093-P-09/0,2093P09A087C0200,Gas,Horizontal,1708.36,2880.01,15063.9,16,106.7725,168.583319675,881.7755039921,292343.349307479,651172.736363636,1282944.22070845,75098.0016336399
00/10-09-077-14W6/0,1W60771409100000,Gas,Horizontal,2232.8,3058.47,18948.04,21,106.3238095238,136.9791293443,848.6223575779,315924.200730717,691692.06493188,1315527.26925,58918.2761219097
00/D-056-F/093-P-07/0,2093P07F056D0000,Gas,Horizontal,955,1368,7047.5,9,106.1111111111,143.2460732984,737.9581151832,,,,
02/16-23-080-20W6/0,1W60802023160200,Gas,Horizontal,1696.9,978,9599.94,16,106.05625,57.6345099888,565.733985503,337861.797671233,610039.646661654,1080918.08809973,63699.5749955643
02/13-17-081-18W6/0,1W60811817130200,Gas,Horizontal,1802,1092.35,9039.61,17,106,60.6187569367,501.6431742508,537353.548367952,900794.382863569,1577419.57420032,87537.1572808169
05/C-074-A/093-P-09/0,2093P09A074C0500,Gas,Horizontal,1483,714,881.4,14,105.9285714286,48.145650708,59.4335805799,387025.527953216,606780.663677069,944469.725483871,63686.4278815827
00/B-087-A/093-P-09/0,2093P09A087B0000,Gas,Horizontal,1482.92,2520,13435,14,105.9228571429,169.9349931217,905.9827907102,236729.337479224,623580.084352574,1175339.13711749,79258.4318181352
00/04-30-080-18W6/0,1W60801830040000,Gas,Horizontal,1374.7,795.2,4459.1,13,105.7461538462,57.8453480759,324.3689532262,322427.296797153,571066.358888889,1049733.68047222,76360.9282368677
00/10-36-079-18W6/0,1W60791836100000,Gas,Horizontal,1690.5,644.7,2985.68,16,105.65625,38.1366459627,176.6152026028,168376.072291667,311101.567853107,594469.942059748,35165.3322720939
00/12-14-080-16W6/0,1W60801614120000,Gas,Horizontal,1472.9,910,3705.2,14,105.2071428571,61.7828773169,251.5581505873,400040.9125,609201.737552239,900559.732736111,61141.9466858654
00/08-13-077-17W6/0,1W60771713080000,Gas,Horizontal,1469.83,714,937.9,14,104.9878571429,48.5770463251,63.8101004878,551549.297489301,918335.058587896,1375296.3666485,93568.3967974868
00/10-29-081-19W6/0,1W60811929100000,Gas,Horizontal,1988.69,1236.103,11097.557,19,104.6678947368,62.1566458322,558.0335296099,371700.9875,667904.788476499,1148984.46587644,57775.9462699787
00/16-32-077-17W6/0,1W60771732160000,Gas,Horizontal,1674.1,741.1,3879.53,16,104.63125,44.2685622125,231.7382474165,225506.039499323,383601.862449256,621791.087142857,37141.8127437344
02/01-31-077-17W6/0,1W60771731010200,Gas,Horizontal,1463.76,714,1061.1,14,104.5542857143,48.7784882768,72.4913920315,422955.273073771,665315.050708333,999261.878508064,68266.7840703438
02/13-28-080-20W6/0,1W60802028130200,Gas,Horizontal,1881.22,1024.56,10599.2,18,104.5122222222,54.462529635,563.4216093811,357429.757561644,569400.607212643,905286.609514825,48122.3147486644
02/13-03-080-17W6/0,1W60801703130200,Gas,Horizontal,1565.66,1575,7424,15,104.3773333333,100.5965535301,474.1770243859,348786.403538462,597811.010419682,964216.812325905,61585.3258259076
00/14-30-077-17W6/0,1W60771730140000,Gas,Horizontal,1458.42,714,1346.5,14,104.1728571429,48.95709055,92.3259417726,376551.435645161,587848.158330914,888464.212311828,60919.6399056395
04/06-29-080-17W6/0,1W60801729060400,Gas,Horizontal,2184.92,3155.5,21232.89,21,104.0438095238,144.4217637259,971.7925599107,201689.289344262,,,
00/08-31-077-17W6/0,1W60771731080000,Gas,Horizontal,1247.54,607,1342.59,12,103.9616666667,48.6557545249,107.6189941805,487780.451930556,749679.808847222,1063119.91102098,85217.3005291197
00/02-30-079-14W6/0,1W60791430020000,Gas,Horizontal,1871,1110,6422.2,18,103.9444444444,59.3265633351,343.2495991448,538386.880333333,1156735.36025788,2446560.00663979,130762.159627995
02/05-16-079-17W6/0,1W60791716050200,Gas,Horizontal,1870.3,2940.012,10390.5,18,103.9055555556,157.1946746511,555.5525851468,958662.098457375,1709579.4747868,2969543.7725,158773.660509009
00/14-10-078-18W6/0,1W60781810140000,Gas,Horizontal,1349.37,663,1095.42,13,103.7976923077,49.1340403299,81.1801062718,482100.316494845,759749.045987654,1078206.12763441,79904.4092898471
04/09-10-080-17W6/0,1W60801710090400,Gas,Horizontal,2593.3,8304.51,35802.4,25,103.732,320.2294373964,1380.5730150773,639195.141130742,1344037.36487903,2658336.17925,102507.854056607
00/C-031-B/093-P-09/0,2093P09B031C0000,Gas,Horizontal,1450.31,714,896.21,14,103.5935714286,49.2308540933,61.7943749957,262811.435512465,410610.603941368,655902.125020979,45224.9605271272
06/04-15-081-18W6/0,1W60811815040600,Gas,Horizontal,2174.4,3597.79,18820.61,21,103.5428571429,165.461276674,865.5541758646,153937.09935806,332704.994032983,,
00/13-17-081-18W6/0,1W60811817130000,Gas,Horizontal,1757.4,1110.658,8030.311,17,103.3764705882,63.1989302379,456.9426994424,447911.215384616,759092.253800539,1225634.87887692,69741.37241817
03/05-17-081-20W6/0,1W60812017050300,Gas,Horizontal,2684.7,1500.3,11563.53,26,103.2576923077,55.8833389205,430.7196334786,173885.84173315,302465.275333333,534136.517169275,19895.5755640956
02/01-07-082-19W6/0,1W60821907010200,Gas,Horizontal,1030.7,722,4865.06,10,103.07,70.0494809353,472.0151353449,57096.4475,88504.4863074713,126641.763870968,12286.9665150837
00/09-15-078-18W6/0,1W60781815090000,Gas,Horizontal,1438.59,1413.58,1972.7,14,102.7564285714,98.2614921555,137.1273260623,380447.030172911,709496.308833333,1188652.13008119,82626.1916238254
02/14-18-077-16W6/0,1W60771618140200,Gas,Horizontal,1436.9,714,985.4,14,102.6357142857,49.6903055188,68.5781891572,285365.430663058,444255.591388889,674780.01391129,46960.8193967075
03/07-21-080-17W6/0,1W60801721070300,Gas,Horizontal,2976.1,4981.541,20063.7,29,102.624137931,167.3848660999,674.1608144888,345952.116451613,615967.282576177,974967.240434783,32759.8951794222
02/05-13-080-18W6/0,1W60801813050200,Gas,Horizontal,1843.2,1331,6757.178,18,102.4,72.2113715278,366.6003689236,273194.731265432,441286.33213467,687690.654523161,37309.6058226541
00/09-03-081-20W6/0,1W60812003090000,Gas,Horizontal,1843,1193.4,8023.8,18,102.3888888889,64.7531199132,435.3662506782,324119.311584853,559649.188274933,892888.064183835,48447.5346817056
02/06-17-080-18W6/0,1W60801817060200,Gas,Horizontal,1944.95,1129.67,7126.13,19,102.3657894737,58.0822129104,366.3914239441,300367.164395393,502857.958111888,967399.663306452,49739.0505311937
02/12-22-080-20W6/0,1W60802022120200,Gas,Horizontal,1841.3,875.38,6396.08,18,102.2944444444,47.5414109596,347.3676207028,130191.07436865,241312.394964937,441918.17058906,24000.3351213306
04/03-13-081-18W6/0,1W60811813030400,Gas,Horizontal,1534,2660,12628.24,15,102.2666666667,173.4028683181,823.222946545,466872.060301419,,,
00/05-34-077-17W6/0,1W60771734050000,Gas,Horizontal,1431.55,708,969.2,14,102.2535714286,49.4568824002,67.7028395795,494593.546021505,854744.94,1272720.35404196,88905.0577375544
00/06-07-078-17W6/0,1W60781707060000,Gas,Horizontal,1430.6,714,1057.39,14,102.1857142857,49.9091290368,73.9123444709,418437.442841678,712281.427,1164895.17027397,81427.0355287271
00/01-06-078-17W6/0,1W60781706010000,Gas,Horizontal,1429.85,1393.01,9149.29,14,102.1321428571,97.4235059622,639.8776095395,349378.976134801,639402.185250404,1074547.56677098,75151.0694667958
03/06-36-079-18W6/0,1W60791836060300,Gas,Horizontal,2041.1,2870,11869.16,20,102.055,140.6104551467,581.5080103866,749583.09552504,,,
00/13-34-077-17W6/0,1W60771734130000,Gas,Horizontal,1428.31,714,1014.48,14,102.0221428571,49.9891480141,71.0265978674,314278.432580645,482975.355349922,727018.785304465,50900.6297865635
05/04-15-081-18W6/0,1W60811815040500,Gas,Horizontal,1733.8,2975,13715.33,17,101.9882352941,171.5884185027,791.0560618295,253513.427283072,572851.819938462,,
00/02-31-077-17W6/0,1W60771731020000,Gas,Horizontal,1421.67,700,977.4,14,101.5478571429,49.237868141,68.7501318871,330346.831317204,515557.37,760487.459879032,53492.5446748565
02/07-15-078-18W6/0,1W60781815070200,Gas,Horizontal,1420.8,1400,8909.6,14,101.4857142857,98.536036036,627.0833333333,481560.140753912,917525.783934426,1616792.5332853,113794.519516139
06/03-17-080-18W6/0,1W60801817030600,Gas,Horizontal,1926.79,1130,6667.31,19,101.41,58.6467648265,346.0320014117,268741.868798842,463867.062446237,804403.89,41748.3944799381
02/08-02-080-19W6/0,1W60801902080200,Gas,Horizontal,2940.65,1740.04,10136.34,29,101.4017241379,59.1719517794,344.6972608097,439636.240554765,823882.627152589,1464472.08343328,49800.965209504
02/12-01-078-18W6/0,1W60781801120200,Gas,Horizontal,1418.63,714,946.1,14,101.3307142857,50.3302481972,66.6911033885,280375.415787923,448676.217396871,734486.221653226,51774.3330997671
04/04-15-081-18W6/0,1W60811815040400,Gas,Horizontal,2127.8,3675,17092.5,21,101.3238095238,172.7136009023,803.2944825642,225495.38091954,446172.222238806,,
00/13-28-080-20W6/0,1W60802028130000,Gas,Horizontal,2024.21,1199.5,11441.86,20,101.2105,59.2576857144,565.2506409908,304575.896925208,472728.493342658,773516.674193548,38213.2621710963
02/13-22-080-20W6/0,1W60802022130200,Gas,Horizontal,1720.34,701.59,5894.36,17,101.1964705882,40.7820547101,342.6276201216,,,,
03/16-05-078-17W6/0,1W60781705160300,Gas,Horizontal,1413.1,1399.99,7898.3,14,100.9357142857,99.0722524945,558.9342580143,630412.24143928,1095433.15634807,1909657.2938404,135139.572135051
02/03-17-080-18W6/0,1W60801817030200,Gas,Horizontal,1915.13,1159.35,5443.06,19,100.7963157895,60.5363604559,284.2136042984,39090.5019758065,71465.3343055555,146176.880994624,7632.7393437847
04/04-17-081-20W6/0,1W60812017040400,Gas,Horizontal,2619.9,1431.35,13673.26,26,100.7653846154,54.6337646475,521.9000725219,169678.500339943,304385.667008086,543323.362490348,20738.3244585804
04/01-35-079-19W6/0,1W60791935010400,Gas,Horizontal,1309.77,741.77,10998.63,13,100.7515384615,56.6336074273,839.7375111661,202292.635664336,338078.80019774,568136.779742896,43376.8356079996
02/09-15-078-18W6/0,1W60781815090200,Gas,Horizontal,1408.35,1414.02,2004.1,14,100.5964285714,100.4025987858,142.3012745411,490236.293854908,800499.418507463,1251605.97563218,88870.3785019477
00/05-18-077-16W6/0,1W60771618050000,Gas,Horizontal,1408.11,714,936.55,14,100.5792857143,50.7062658457,66.5111390445,496953.311948791,802052.071837916,1211958.68536785,86069.8869667746
00/16-04-082-19W6/0,1W60821904160000,Gas,Horizontal,1910.31,1228.759,10287.25,19,100.5426315789,64.322492161,538.5120739566,640486.079864662,1146043.85299864,1960684.15690509,102636.962425213
02/07-21-080-17W6/0,1W60801721070200,Gas,Horizontal,3115.7,5080.01,22731.4,31,100.5064516129,163.0455435376,729.5760182303,402015.370576923,719707.557123656,1208803.25990437,38797.1646790246
00/02-21-080-17W6/0,1W60801721020000,Gas,Horizontal,2914.5,4769.56,21337.3,29,100.5,163.6493395094,732.1084234002,359507.926041667,643316.570905172,1127892.87381713,38699.3609132657
00/08-06-081-17W6/0,1W60811706080000,Gas,Horizontal,2210.3,7143.2,34173.17,22,100.4681818182,323.1778491607,1546.087408949,445239.25443843,931624.700434153,1636023.20717742,74018.1517068914
00/05-03-082-19W6/0,1W60821903050000,Gas,Horizontal,1505.96,1415,9538.04,15,100.3973333333,93.9599989376,633.3528114957,445709.584455733,722601.062841226,1140290.44397849,75718.5080598748
00/03-17-080-18W6/0,1W60801817030000,Gas,Horizontal,1907.31,1139.64,7083.82,19,100.3847368421,59.7511678752,371.403704694,337883.759568733,587284.693245125,1009383.80685484,52921.8536501586
00/12-25-077-17W6/0,1W60771725120000,Gas,Horizontal,1403.82,1400,9148.4,14,100.2728571429,99.7278853414,651.6789901839,459498.88055944,838199.86232687,1467432.27121038,104531.369492555
02/09-26-079-17W6/0,1W60791726090200,Gas,Horizontal,2505.52,5140.55,19662.1,25,100.2208,205.168986877,784.7512691976,471904.862857143,1012490.05238095,2271312.49071527,90652.339263517
00/08-33-077-17W6/0,1W60771733080000,Gas,Horizontal,1403.04,714,1039,14,100.2171428571,50.889497092,74.0534838636,383704.815806452,630871.02409158,974621.678951613,69464.9959339444
04/08-15-080-18W6/0,1W60801815080400,Gas,Horizontal,1803.59,1098,5106.9,18,100.1994444444,60.8785810522,283.1519358613,332389.051886792,510918.328903655,851864.86026239,47231.6247186107
02/14-05-078-17W6/0,1W60781705140200,Gas,Horizontal,1401.46,714,899.7,14,100.1042857143,50.946869693,64.1973370628,580716.921935484,923398.72809973,1303542.39672222,93013.1717439113
00/14-04-078-17W6/0,1W60781704140000,Gas,Horizontal,2901,4239,22107.35,29,100.0344827586,146.1220268873,762.0596346088,724467.861061828,1476775.5731586,,
00/04-32-080-16W6/0,1W60801632040000,Gas,Horizontal,1300,798.75,4237.44,13,100,61.4423076923,325.9569230769,117089.3745,308744.836397849,611435.704833333,47033.5157564102
00/B-055-A/093-P-09/0,2093P09A055B0000,Gas,Horizontal,1299.1,1950,11031.1,13,99.9307692308,150.1039180971,849.1340158571,401935.22425107,751630.018991826,1363741.64342618,104975.878948979
00/14-12-081-18W6/0,1W60811812140000,Gas,Horizontal,2395.4,4235,26142.21,24,99.8083333333,176.797194623,1091.3505051349,237097.252132231,,,
03/04-09-080-17W6/0,1W60801709040300,Gas,Horizontal,2195.4,3842,15369.66,22,99.7909090909,175.0022774893,700.0847226018,599152.41075188,1016445.09872521,,
00/05-15-081-18W6/0,1W60811815050000,Gas,Horizontal,2195.1,3812,17507.7,22,99.7772727273,173.6595143729,797.5809758098,150583.94083558,309836.508019391,,
00/04-22-080-20W6/0,1W60802022040000,Gas,Horizontal,1596.41,776.33,5920.81,16,99.775625,48.6297379746,370.8827932674,237563.372536023,427759.279090909,784933.510501393,49168.6666020254
04/04-09-080-17W6/0,1W60801709040400,Gas,Horizontal,1994.9,3500,12837.7,20,99.745,175.4473908467,643.5259912778,572410.453040752,938735.338968792,,
00/03-09-080-17W6/0,1W60801709030000,Gas,Horizontal,1795.3,3093,11999.21,18,99.7388888889,172.283183869,668.3679607865,387750.155384615,521480.387458564,,
03/04-13-081-18W6/0,1W60811813040300,Gas,Horizontal,1795.1,3150,13436.09,18,99.7277777778,175.4776892652,748.4869923681,83109.7138709677,330334.520433735,,
02/03-03-078-17W6/0,1W60781703030200,Gas,Horizontal,996.99,948.6,1842.1,10,99.699,95.1463906358,184.7661460998,317981.016923077,557347.862517194,917119.707586207,91988.8572188494
02/04-15-081-18W6/0,1W60811815040200,Gas,Horizontal,2092.5,3675,16139.17,21,99.6428571429,175.6272401434,771.2864994026,212169.279541779,,,
00/07-33-077-17W6/0,1W60771733070000,Gas,Horizontal,1395,1400,7375.53,14,99.6428571429,100.3584229391,528.711827957,350225.957430556,711870.648384401,1327829.26666667,95184.8936678617
03/04-15-081-18W6/0,1W60811815040300,Gas,Horizontal,2191.8,3813,19180.03,22,99.6272727273,173.9666027922,875.0812117894,223121.882368065,,,
03/03-13-081-18W6/0,1W60811813030300,Gas,Horizontal,1394.3,2450,10634.61,14,99.5928571429,175.7154127519,762.7203614717,429182.701349206,,,
02/04-13-081-18W6/0,1W60811813040200,Gas,Horizontal,1194.9,2100,8322.21,12,99.575,175.7469244288,696.4775295004,273993.616774194,664151.687741936,,
00/04-09-080-17W6/0,1W60801709040000,Gas,Horizontal,1990.8,3500,13199.67,20,99.54,175.8087201125,663.0334538879,536332.065236593,820037.847806539,,
00/08-04-078-17W6/0,1W60781704080000,Gas,Horizontal,2886.3,4329.8,23605.79,29,99.5275862069,150.0121262516,817.856425181,546902.023696236,1104134.14847795,,
00/B-056-A/093-P-09/0,2093P09A056B0000,Gas,Horizontal,993.75,510,1465.61,10,99.375,51.320754717,147.4827672956,408946.388104839,659044.296059744,1058247.94475884,106490.359221015
00/04-24-079-17W6/0,1W60791724040000,Gas,Horizontal,2383.14,2349.5,5787.11,24,99.2975,98.5884169625,242.8355027401,501362.231972556,1054548.10152318,2180447.47423631,91494.7285613229
00/08-30-080-17W6/0,1W60801730080000,Gas,Horizontal,3077.3,4934.355,23520.76,31,99.2677419355,160.3468950054,764.331069444,315738.449916434,605136.308635058,1180059.07610959,38347.2224388129
03/08-02-080-19W6/0,1W60801902080300,Gas,Horizontal,2878.53,1741.14,10079.32,29,99.2596551724,60.487123636,350.1551138949,306755.577707736,560783.458218794,974085.413728071,33839.6825368529
00/04-15-081-21W6/0,1W60812115040000,Gas,Horizontal,1587.8,946,7178.8,16,99.2375,59.5792921023,452.1224335559,384284.498333333,629945.943723118,1006651.60226629,63399.1436116822
02/D-100-I/093-P-08/0,2093P08I100D0200,Gas,Horizontal,3075.5,4565,23428.57,31,99.2096774194,148.4311494066,761.7808486425,606614.631212938,,,
00/07-21-080-17W6/0,1W60801721070000,Gas,Horizontal,2874.26,4788.463,23046.4,29,99.1124137931,166.5981156889,801.820294615,217453.228333333,382995.213958944,606195.266572238,21090.4812568187
00/03-26-078-18W6/0,1W60781826030000,Gas,Horizontal,2081,2515,14639.87,21,99.0952380952,120.855358001,703.5016818837,356341.985615697,762885.204726225,1526840.66895369,73370.5271001293
02/16-04-082-19W6/0,1W60821904160200,Gas,Horizontal,1882.76,1199.147,10251.43,19,99.0926315789,63.6909112154,544.4894729015,380997.312023988,635885.166522911,1001672.09254464,53202.3249136714
05/04-13-081-18W6/0,1W60811813040500,Gas,Horizontal,1680.4,2973.34,16631.71,17,98.8470588235,176.9423946679,989.7470840276,563063.974453125,,,
02/A-031-A/093-P-09/0,2093P09A031A0200,Gas,Horizontal,1975.9,3000,16816,20,98.795,151.8295460297,851.0552153449,385333.919543011,715741.030532787,1250472.83497214,63286.2409520796
03/09-10-080-17W6/0,1W60801710090300,Gas,Horizontal,3062,5161.9,23279.3,31,98.7741935484,168.5793598955,760.264532985,386476.437475456,723125.854971265,1234970.85091781,40332.1636485242
00/16-23-080-20W6/0,1W60802023160000,Gas,Horizontal,1777.5,1069,10447.41,18,98.75,60.1406469761,587.758649789,208312.704888889,333102.28118541,541742.218702186,30477.761952303
02/04-22-080-20W6/0,1W60802022040200,Gas,Horizontal,1676.23,825.76,5342.62,17,98.6017647059,49.2629293116,318.7283368034,143832.167619048,263179.576125874,502274.321784741,29964.5228748287
04/09-02-080-19W6/0,1W60801902090400,Gas,Horizontal,2758.8,1679.45,9334.58,28,98.5285714286,60.8761055531,338.3565318254,554647.571089838,917161.756716418,1897834.24390728,68792.019860348
00/D-073-C/093-P-09/0,2093P09C073D0000,Gas,Horizontal,2068.6,2085.6,9033.02,21,98.5047619048,100.8218118534,436.6731122498,816222.119516129,1388980.9090457,2167116.86140669,104762.489674499
02/04-09-080-17W6/0,1W60801709040200,Gas,Horizontal,1969.3,3500,13437.46,20,98.465,177.7281267455,682.3470268623,629114.984200627,1233760.93121678,,
00/01-09-082-19W6/0,1W60821909010000,Gas,Horizontal,1869.75,1075.996,12261.43,19,98.4078947368,57.5475865757,655.7791148549,413143.411527778,670454.6115,1009675.73631922,54000.5742114839
